유형,채권분류코드,표준코드,종목명,채권이자분류코드,상장일,발행일,상환일
F9,02,KR350901GF82,한국수자원공사289                       1320250825202508222030082,2,,,N
F9,02,KR350901GF90,한국수자원공사290(녹)                   1320250910202509092028090,8,,,N
F9,02,KR350901GFC5,한국수자원공사292                       1320251210202512092028120,8,,,N
F9,02,KR350901GG16,한국수자원공사295                       1320260120202601192029011,9,,,N
F9,02,KR350901GG40,한국수자원공사296                       1320260420202604172029041,7,,,N
F9,02,KR350901J618,한국수자원공사209                       1420160127201601262036012,6,,,N
F9,02,KR35090271B2,한국수자원공사171                       1320111129201111282026112,8,,,N
F9,02,KR35090271C0,한국수자원공사173                       1320111223201112222026122,2,,,N
F9,02,KR3509027263,한국수자원공사177                       1320120608201206072032060,7,,,N
F9,02,KR35090272C8,한국수자원공사183                       1320121228201212272027122,7,,,N
F9,02,KR350902G661,한국수자원공사213                       1320160627201606242046062,4,,,N
F9,02,KR350902G687,한국수자원공사216                       1320160825201608242035082,4,,,N
F9,02,KR350902G6A1,한국수자원공사219                       1320161019201610182036101,8,,,N
F9,02,KR350902G729,한국수자원공사225                       1320170207201702062027020,6,,,N
F9,02,KR350902G745,한국수자원공사234                       1320170407201704062037040,6,,,N
F9,02,KR350902G810,한국수자원공사238                       1320180118201801172038011,7,,,N
F9,02,KR350902G8C3,한국수자원공사247                       1320181221201812202048122,0,,,N
F9,02,KR350902G976,한국수자원공사251                       1320190717201907162049071,6,,,N
F9,02,KR350902G9A5,한국수자원공사253                       1320191022201910212049102,1,,,N
F9,02,KR350902GA11,한국수자원공사257                       1320200113202001102050011,0,,,N
F9,02,KR350902GA37,한국수자원공사259                       1320200317202003132050031,3,,,N
F9,02,KR350902GA52,한국수자원공사261(변)                   2120200604202005282040052,8,,,N
F9,02,KR350902GDC8,한국수자원공사271                       1320231226202312222028122,2,,,N
F9,02,KR350902GE25,한국수자원공사274                       1320240202202402012029020,1,,,N
F9,02,KR350902GE66,한국수자원공사278                       1320240628202406272027062,7,,,N
F9,02,KR350902GF16,한국수자원공사283                       1320250122202501212030012,1,,,N
F9,02,KR350902GF65,한국수자원공사286                       1320250627202506262028062,6,,,N
F9,02,KR350902GF73,한국수자원공사288                       1320250725202507242030072,4,,,N
F9,02,KR350902GF99,한국수자원공사291                       1320250926202509252055092,5,,,N
F9,02,KR350902GFC3,한국수자원공사293                       1320251210202512092055120,9,,,N
F9,02,KR3509037262,한국수자원공사178                       1320120619201206182027061,8,,,N
F9,02,KR350903D7B9,한국수자원공사235                       1220171110201711092037110,9,,,N
F9,02,KR350903G727,한국수자원공사226                       1320170210201702092047020,9,,,N
F9,02,KR350903G735,한국수자원공사229                       1320170320201703172027031,7,,,N
F9,02,KR350903GFC1,한국수자원공사294                       1320251230202512292028122,9,,,N
F9,02,KR350904G733,한국수자원공사230                       1320170320201703172037031,7,,,N
F9,02,KR35090571A7,한국수자원공사169                       1320111031201110282026102,8,,,N
F9,02,KR350906G738,한국수자원공사232                       1320170327201703242047032,4,,,N
F9,02,KR351001GEB8,한국농어촌공사25                        1320241106202411052027110,5,,,N
F9,02,KR351001GEC6,한국농어촌공사27                        1320241205202412042027120,4,,,N
F9,02,KR351001GFB5,한국농어촌공사28                        1320251110202511072030110,7,,,N
F9,02,KR351001GG47,한국농어촌공사29                        1320260427202604242029042,4,,,N
F9,02,KR351001GG54,한국농어촌공사30                        1320260518202605152029051,5,,,N
F9,02,KR351002GEB6,한국농어촌공사26                        1320241128202411272027112,7,,,N
F9,02,KR351201GB24,한국석유공사14                          1320210218202102172031021,7,,,N
F9,02,KR3514017V44,대한주택공사177                         1320080516200804182028041,8,,,N
F9,02,KR3514027V34,대한주택공사176                         1320080411200803242028032,4,,,N
F9,02,KR351601GB61,중소벤처기업진흥채권729(사)             1320210602202106012026060,1,,,N
F9,02,KR351601GB79,중소벤처기업진흥채권733(사)             1320210705202107022026070,2,,,N
F9,02,KR351601GB87,중소벤처기업진흥채권737(사)             1320210823202108202026082,0,,,N
F9,02,KR351601GBA3,중소벤처기업진흥채권744(사)             1320211027202110212026102,1,,,N
F9,02,KR351601GBB1,중소벤처기업진흥채권748(사)             1320211112202111112026111,1,,,N
F9,02,KR351601GC52,중소벤처기업진흥채권773(사)             1320220516202205132027051,2,,,N
F9,02,KR351601GC60,중소벤처기업진흥채권777(사)             1320220617202206162032033,0,,,N
F9,02,KR351601GD28,중소벤처기업진흥채권800(사)             1320230208202302062028020,4,,,N
F9,02,KR351601GD85,중소벤처기업진흥채권827(사)             1320230907202308312028083,1,,,N
F9,02,KR351601GD93,중소벤처기업진흥채권828(사)             1320230912202309082026090,8,,,N
F9,02,KR351601GDA9,중소벤처기업진흥채권831(사)             1320231011202310052028100,5,,,N
F9,02,KR351601GDC5,중소벤처기업진흥채권837                 1320231222202312132028121,3,,,N
F9,02,KR351601GE27,중소벤처기업진흥채권838(사)             1320240208202402062027020,5,,,N
F9,02,KR351601GE35,중소벤처기업진흥채권844(사)             1320240312202403082029030,8,,,N
F9,02,KR351601GE43,중소벤처기업진흥채권851(사)             1320240405202404032029040,3,,,N
F9,02,KR351601GE50,중소벤처기업진흥채권855(사)             1320240513202405092027050,7,,,N
F9,02,KR351601GE68,중소벤처기업진흥채권857(사)             1320240611202406072027060,7,,,N
F9,02,KR351601GE76,중소벤처기업진흥채권864(사)             1320240708202407042029070,4,,,N
F9,02,KR351601GE92,중소벤처기업진흥채권866(사)             1320240909202409052027090,3,,,N
F9,02,KR351601GEA7,중소벤처기업진흥채권876(사)             1320241029202410252027042,3,,,N
F9,02,KR351601GEB5,중소벤처기업진흥채권878                 1320241127202411222029112,2,,,N
F9,02,KR351601GEC3,중소벤처기업진흥채권879                 1320241230202412202027122,0,,,N
F9,02,KR351601GF26,중소벤처기업진흥채권880(사)             1320250218202502142030021,4,,,N
F9,02,KR351601GF34,중소벤처기업진흥채권882(사)             1320250311202503062030030,6,,,N
F9,02,KR351601GF42,중소벤처기업진흥채권889(사)             1320250404202504032030040,3,,,N
F9,02,KR351601GF59,중소벤처기업진흥채권894(사)             1320250513202505092027050,7,,,N
F9,02,KR351601GF67,중소벤처기업진흥채권898(사)             1320250610202506052027060,4,,,N
F9,02,KR351601GF75,중소벤처기업진흥채권902(사)             1320250703202507022027070,2,,,N
F9,02,KR351601GF83,중소벤처기업진흥채권906(사)             1320250806202508042027080,4,,,N
F9,02,KR351601GF91,중소벤처기업진흥채권913(사)             1320250910202509082030090,6,,,N
F9,02,KR351601GFA4,중소벤처기업진흥채권916(사)             1320251020202510162030101,6,,,N
F9,02,KR351601GFB2,중소벤처기업진흥채권918(사)             1320251105202511032028110,3,,,N
F9,02,KR351601GG33,중소벤처기업진흥채권928(사)             1320260310202603042031030,4,,,N
F9,02,KR351601GG41,중소벤처기업진흥채권931(사)             1320260407202604022029040,2,,,N
F9,02,KR351601GG58,중소벤처기업진흥채권937(사)             1320260526202605202029051,8,,,N
F9,02,KR351602GB78,중소벤처기업진흥채권734(사)             1320210705202107022031070,2,,,N
F9,02,KR351602GB86,중소벤처기업진흥채권738(사)             1320210827202108262026082,6,,,N
F9,02,KR351602GB94,중소벤처기업진흥채권740(사)             1320210913202109102026091,0,,,N
F9,02,KR351602GBB9,중소벤처기업진흥채권749(사)             1320211126202111252026112,5,,,N
F9,02,KR351602GC28,중소벤처기업진흥채권755(사)             1320220214202202112027021,1,,,N
F9,02,KR351602GC36,중소벤처기업진흥채권759(사)             1320220307202203042027030,4,,,N
F9,02,KR351602GC44,중소벤처기업진흥채권766(사)             1320220411202204082027040,8,,,N
F9,02,KR351602GC77,중소벤처기업진흥채권779(사)             1320220713202207052027070,5,,,N
F9,02,KR351602GC85,중소벤처기업진흥채권785(사)             1320220817202208162029081,6,,,N
